aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
147862,Confirmatory,Binding affinity towards Opioid receptor kappa 1 by the displacement of [125I]-(D-Pro10)-Dynorphin A,"Title: 3-Aryl pyridone derivatives. Potent and selective kappa opioid receptor agonists._||_Abstract: A new series of 3-aryl pyridone based kappa opioid receptor agonists was designed and synthesised, based on an understanding of the classical kappa opioid receptor pharmacophore. The most potent of the new compounds were comparable to U-69,593 in receptor affinity, selectivity and functional agonist effect at the cloned human kappa opioid receptor.",43,ChEMBL,CHEMBL751992,20180930,105104,103177815,4986,,P41145,Curation Efforts|Research and Development,11755353,0,,P41145,,,,,0,0,1,0,0,0
147864,Confirmatory,Binding affinity on cloned opioid receptor kappa 1 in human HEK293S cells using [125I]-D-Pro10-dynorphin A[1-11] as radioligand.,"Title: N,N-Diethyl-4-(phenylpiperidin-4-ylidenemethyl)benzamide: a novel, exceptionally selective, potent delta opioid receptor agonist with oral bioavailability and its analogues._||_Abstract: The design, synthesis, and pharmacological evaluation of a novel class of delta opioid receptor agonists, N, N-diethyl-4-(phenylpiperidin-4-ylidenemethyl)benzamide (6a) and its analogues, are described. These compounds, formally derived from SNC-80 (2) by replacing the piperazine ring with a piperidine ring containing an exocyclic carbon carbon double bond, were found to bind with high affinity and exhibit excellent selectivity for the delta opioid receptor as full agonists. 6a, the simplest structure in the class, exhibited an IC(50) = 0.87 nM for the delta opioid receptors and extremely high selectivity over the mu receptors (mu/delta = 4370) and the kappa receptors (kappa/delta = 8590). Rat liver microsome studies on a selected number of compounds show these olefinic piperidine compounds (6) to be considerably more stable than SNC-80. This novel series of compounds appear to interact with delta opioid receptors in a similar way to SNC-80 since they demonstrate similar SAR. Two general approaches have been established for the synthesis of these compounds, based on dehydration of benzhydryl alcohols (7) and Suzuki coupling reactions of vinyl bromide (8), and are herewith reported.",43,ChEMBL,CHEMBL857684,20181016,123924|9841259|10001960|10452891|10499145|10549849|10550601|10569964|10570940|10572649|10594839|10596575|10620902|10642670|10668838|10692042|10714960|10741016|10760626|10785784|10787424|10808721|10809678|10833535|11796211|23435898,103175041|103189456|103358650|103359040|103359255|103359320|103359323|103359339|103359348|103359350|103359357|103359358|103359387|103359395|103359396|103359442|103359477|103359486|103359504|103359506|103359538|103359539|103359543|103359544|103359666|103359794,4986,,P41145,Curation Efforts|Research and Development,11052794,0,,P41145,,,,,0,0,1,0,0,0
147866,Confirmatory,Inhibition of [3H]U-69593 binding to human Opioid receptor kappa 1 in CHO cells,"Title: Discovery of the first potent and selective small molecule opioid receptor-like (ORL1) antagonist: 1-[(3R,4R)-1-cyclooctylmethyl-3- hydroxymethyl-4-piperidyl]-3-ethyl-1, 3-dihydro-2H-benzimidazol-2-one (J-113397).",43,ChEMBL,CHEMBL751995,20181016,10451761|10783436,103391044|103392095,4986,,P41145,Curation Efforts|Research and Development,10602690,0,,P41145,,197.0,,,0,0,1,0,1,0
147868,Confirmatory,Inhibition of [125I]-(D-Pro10)-Dynorphin A binding to human kappa opioid receptor from membranes of HEK293 cells,"Title: Synthesis and Biological activity of kappa opioid receptor agonists. Part 2: preparation of 3-aryl-2-pyridone analogues generated by solution- and solid-phase parallel synthesis methods._||_Abstract: New analogues of the previously described 3-aryl pyridone KOR agonists have been synthesised by parallel synthetic methods, both in solution- and with solid-phase chemistry, making use of the well known and versatile Mitsunobu, Suzuki and Buchwald reactions. Opioid receptor binding data for the compounds produced is reported.",43,ChEMBL,CHEMBL751852,20181001,105104|10024658|10224456|44269757|44269766|44269767|44269802|44269803|44269822|44269855|44269856|44269859|44269868|44269871|44269872|44269891|44269895|44269900|44269901|44269902|44269927|44269932|44269933|44269936|44269950|44269951|44269952|44269967|44269968|44269969|44269980|44269988|44269994|44270012,103177638|103177656|103177657|103177687|103177719|103177720|103177756|103177808|103177812|103177815|103177822|103177830|103177834|103177835|103177866|103177873|103177881|103177885|103177887|103177926|103177927|103177940|103177941|103177952|103177973|103177976|103177977|103178011|103178012|103178013|103178028|103178036|103178041|103178056,4986,,P41145,Curation Efforts|Research and Development,12643930,0,,P41145,,45.0,,,0,0,1,0,0,0
147870,Literature-derived,Inhibition of [3H]diprenorphine binding to the cloned human Kappa opioid receptors using 10 uM concentration of the compound,"Title: trans-3,4-dimethyl-4-(3-carboxamidophenyl)piperidines: a novel class of micro-selective opioid antagonists._||_Abstract: trans-3,4-Dimethyl-4-(3-carboxamidophenyl)piperidines constitute a novel class of micro opioid receptor antagonists. The CONH(2) group was found to be an effective isostere of the phenolic OH moiety. Structure-activity relationships at the piperidine nitrogen position led to the identification of several ligands displaying high affinity toward the cloned human micro opioid receptors, good selectivity micro/delta, micro/kappa, and potent in vitro antagonist activity.",43,ChEMBL,CHEMBL751854,20181001,44358987,103377526,4986,,P41145,Curation Efforts|Research and Development,14643346,0,,P41145,,,,,0,0,1,0,1,0
147872,Literature-derived,Inhibition of [3H]diprenorphine binding to the cloned human delta opioid receptors using 10 uM concentration of the compound,"Title: trans-3,4-dimethyl-4-(3-carboxamidophenyl)piperidines: a novel class of micro-selective opioid antagonists._||_Abstract: trans-3,4-Dimethyl-4-(3-carboxamidophenyl)piperidines constitute a novel class of micro opioid receptor antagonists. The CONH(2) group was found to be an effective isostere of the phenolic OH moiety. Structure-activity relationships at the piperidine nitrogen position led to the identification of several ligands displaying high affinity toward the cloned human micro opioid receptors, good selectivity micro/delta, micro/kappa, and potent in vitro antagonist activity.",43,ChEMBL,CHEMBL751856,20181001,44358901,103377340,4986,,P41145,Curation Efforts|Research and Development,14643346,0,,P41145,,,,,0,0,1,0,1,0
147874,Literature-derived,Inhibitory concentration against [125I]-(D-Pro10)-Dynorphin A binding to human kappa opioid receptor from membranes of HEK293 cells,"Title: Synthesis and Biological activity of kappa opioid receptor agonists. Part 2: preparation of 3-aryl-2-pyridone analogues generated by solution- and solid-phase parallel synthesis methods._||_Abstract: New analogues of the previously described 3-aryl pyridone KOR agonists have been synthesised by parallel synthetic methods, both in solution- and with solid-phase chemistry, making use of the well known and versatile Mitsunobu, Suzuki and Buchwald reactions. Opioid receptor binding data for the compounds produced is reported.",43,ChEMBL,CHEMBL751858,20181001,44269926,103177925,4986,,P41145,Curation Efforts|Research and Development,12643930,0,,P41145,,45.0,,,0,0,1,0,0,0
147876,Confirmatory,"Ability to inhibit agonist-stimulated (U69,593) [35S]GTP-gamma-S, binding, using cloned human Opioid receptor kappa 1 expressed in CHO cells","Title: Discovery of the first N-substituted 4beta-methyl-5-(3-hydroxyphenyl)morphan to possess highly potent and selective opioid delta receptor antagonist activity._||_Abstract: A structurally novel opioid delta receptor selective antagonist has been identified. This compound, (+)-5-(3-hydroxyphenyl)-4-methyl-2-(3-phenylpropyl)-2-azabicyclo[3.3.1]non-7-yl-(1-phenyl-1-cyclopentane)carboxamide [(+)-KF4, (+)-4], showed a K(e) value of 0.15 nM in the [(35)S]GTPgammaS functional assay. (+)-KF4 is also a delta inverse agonist with an IC(50) value of 1.8 nM. To our knowledge, this is the first potent and selective delta opioid receptor antagonist from the 5-phenylmorphan class of opioids.",43,ChEMBL,CHEMBL752469,20181017,5497186|44149909|44328387|44328406|44328435,103230026|103309745|103309816|103309893|103697951,4986,,P41145,Curation Efforts|Research and Development,14711299,0,,P41145,,197.0,,,0,0,1,1,1,0
147988,Confirmatory,Ability to displace [3H]U-69593 from human recombinant Opioid receptor kappa 1 in CHO cells,"Title: The role of the side chain in determining relative delta- and kappa-affinity in C5'-substituted analogues of naltrindole._||_Abstract: The role of the side chain in 5'-substituted analogues of naltrindole has been further explored with the synthesis of series of amides, amidines, and ureas. Amidines (8, 13) had greatest selectivity for the kappa receptor, as predicted from consideration of the message-address concept. It was also found that an appropriately located carbonyl group, in ureas (10) and amides (7), led to retention of affinity and antagonist potency at the delta receptor.",43,ChEMBL,CHEMBL755685,20181017,5480230|9984781|11591805|44326480|44337616|44337617|44337618|44337643|44337644|44337673|44337749|44337750|44337764|44337765|44337783|44337822|44337823|44337830|44337831|44337832,103305715|103328378|103328379|103328380|103328443|103328444|103328445|103328495|103328660|103328661|103328687|103328688|103328726|103328817|103328818|103328834|103328835|103328836|103328837|103698780,4986,,P41145,Curation Efforts|Research and Development,12519069,0,,P41145,,197.0,,,0,0,1,0,1,0
147992,Confirmatory,Binding affinity against cloned human Opioid receptor kappa 1 transfected onto CHO cells using [3H]U-69593,"Title: Structural determinants of opioid activity in the orvinols and related structures: ethers of orvinol and isoorvinol._||_Abstract: A series of ethers of orvinol and isoorvinol has been prepared and evaluated in opioid receptor binding and in vitro functional assays. The most striking finding was the very large difference in kappa-opioid receptor activity between the diastereomeric ethyl ethers: 46-fold in binding, 150-fold in GPI, and 900-fold in the [(35)S]GTPgammaS assay in favor of the (R)-diastereomer. Additionally in the (R)-series there was a 700-fold increase in kappa-agonist potency in the [(35)S]GTPgammaS assay when OEt was replaced by OBn. The data can be explained in a triple binding site model: an H-bonding site, a lipophilic site, and an inhibitory site with which the 20-Me group in the (S)-ethers may interact. It appears that kappa-agonist binding of the orvinols avoids the inhibitory site in the intramolecular H-bonded conformation.",43,ChEMBL,CHEMBL755689,20181017,49799967|71450939,103770296|163316075,4986,,P41145,Curation Efforts|Research and Development,10794701,0,,P41145,,197.0,,,0,0,1,0,0,0
147994,Confirmatory,Binding affinity against human Opioid receptor kappa 1 (hKOR) was determined using [3H]diprenorphine in vitro in CHO cells,"Title: Structure-activity study of the ORL1 antagonist Ac-Arg-D-Cha-Qaa-D-Arg-D-p-ClPhe-NH2._||_Abstract: The structure-activity requirements of the ORL1 antagonist Ac-Arg-D-Cha-Qaa-D-Arg-D-p-ClPhe-NH(2) 4 were investigated by varying the position, structure, and charge of the Arg residues. Attempts to abridge the peptide by removal of the Arg, D-Cha, and D-p-ClPhe residues abolished affinity for the ORL1 receptor, whereas deletion of the acetamido N-terminus maintained receptor affinity and selectivity. This series of analogues has provided an improved potent and selective ORL1 receptor antagonist, Ac-Cit-D-Cha-Qaa-D-Arg-D-p-ClPhe-NH(2).",43,ChEMBL,CHEMBL755691,20181018,10395965|11274537|11480038|90663949|90663950|90663951|90663952|90663953,242583976|242583977|242583979|242583980|242583981|242583982|242583983|242583984,4986,In vitro,P41145,Curation Efforts|Research and Development,15027881,0,,P41145,,197.0,,,0,0,1,0,1,0
147996,Confirmatory,Binding affinity at Opioid receptor kappa 1 by to cloned human opioid receptors expressed in CHO cell membranes,"Title: [Pro(3)]Dyn A(1-11)-NH(2): a dynorphin analogue with high selectivity for the kappa opioid receptor._||_Abstract: A proline scan at positions 2 and 3 of the opioid peptide dynorphin A(1-11)-NH(2) led to the discovery of the analogue [Pro(3)]Dyn A(1-11)-NH(2). This analogue possesses high affinity and selectivity for the kappa opioid receptor (K(i)(kappa) = 2.7 nM, K(i) ratio kappa/micro/delta = 1/2110/3260). The gain in selectivity is achieved through an overall reduction of opioid receptor affinity which is most pronounced at micro and delta receptors. The Pro(3) analogue exhibits antagonist properties. Despite its high kappa affinity, [Pro(3)]Dyn A(1-11)-NH(2) is a relatively weak antagonist in both the [(35)S]GTPgammaS assay (IC(50) = 380 nM) and the guinea pig ileum assay (K(e) = 244 nM). Discrepancies between GPI and binding assay have often been ascribed to differential kappa receptor subtypes prevailing in central vs peripheral neurons. Since the [(35)S]GTPgammaS assay uses the same membrane preparations as the binding assay, differential kappa subtypes can be ruled out as an explanation in this case, and the observed behavior rather seems to reflect an intrinsic property of the ligand.",43,ChEMBL,CHEMBL755693,20181016,44324361,103301050,4986,,P41145,Curation Efforts|Research and Development,10893307,0,,P41145,,197.0,,,0,0,1,0,1,0
147998,Confirmatory,Binding affinity against opioid receptor kappa 1 from human cloned receptor,"Title: Synthesis, biological evaluation, and receptor docking simulations of 2-[(acylamino)ethyl]-1,4-benzodiazepines as kappa-opioid receptor agonists endowed with antinociceptive and antiamnesic activity._||_Abstract: The synthesis and biological evaluation of a series of new derivatives of 2-substituted 5-phenyl-1,4-benzodiazepines, structurally related to tifluadom (5), are reported. Chemical and pharmacological studies on compounds 6 have been pursued with the aim of expanding the SAR data and validating the previously proposed model of interaction of this class of compounds with the kappa-opioid receptor. The synthesis of the previously described compounds 6 has been reinvestigated in order to obtain a more direct synthetic procedure. To study the relationship between the stereochemistry and the receptor binding affinity, compounds 6e and 6k were selected on the basis of their evident structural resemblance to tifluadom. Since a different specificity of action could be expected for the enantiomers of 6e and 6k, owing to the results shown by (S)- and (R)-tifluadom, their racemic mixtures have been resolved by means of liquid chromatography with chiral stationary phases (CSP), and the absolute configuration of the enantiomers has been studied by circular dichroism (CD) and (1)H NMR techniques. Moreover, some new 2-[(acylamino)ethyl]-1,4-benzodiazepine derivatives, 6a-d,f,g,j, have been synthesized, while the whole series (6a-o) has been tested for its potential affinity toward human cloned kappa-opioid receptor. The most impressive result obtained from the binding studies lies in the fact that this series of 2-[2-(acylamino)ethyl]-1,4-benzodiazepine derivatives binds the human cloned kappa-opioid receptor subtype very tightly. Indeed, almost all the ligands within this class show subnanomolar K(i) values, and the least potent compound 6o shows, in any case, an affinity in the nanomolar range. A comparison of the affinities obtained in human cloned kappa-receptor with the correspondent one obtained in native guinea pig kappa-receptor suggests that the human cloned kappa-receptor is less effective in discriminating the substitution pattern than the native guinea pig kappa-receptor. Furthermore, the results obtained are discussed with respect to the interaction with the homology model of the human kappa-opioid receptor, built on the recently solved crystal structure of rhodopsin. Finally, the potential antinociceptive and antiamnesic properties of compounds 6e and 6i have been investigated by means of the hot-plate and passive avoidance test in mice, respectively.",43,ChEMBL,CHEMBL755694,20181017,105104|5288826|5497186|10408752|10430432|10527816|10574908|10599027|10645976|10718445|10883143|10926896|10938869|11036499|11090735|11784022|11795327|11811844|15548354|15548355|44349947|71456174|73346599|73349647|73352661,103169185|103177815|103357118|103357517|103357547|103357602|103357703|103357704|103357773|103357774|103357801|103357903|103357904|103357911|103358210|103358275|103358320|103358363|103697951|163322761|163326190|163326191|174489426|174499610|174509985,4986,,P41145,Curation Efforts|Research and Development,12930147,0,,P41145,,,,,0,0,1,0,0,0
148004,Confirmatory,"Binding affinity for opioid receptor type, human Opioid receptor kappa 1 expressed in membrane homogenates of COS-1 or CHO cells",Title: Probing opioid receptor interactions with azacycloalkane amino acids. Synthesis of a potent and selective ORL1 antagonist._||_Abstract: Azacycloalkane turn mimics 6-9 were used to explore the relationship between conformation and biological activity of peptide ligands to the opioid receptor-like (ORL1) receptor. Three azabicyclo[x.y.0]alkane amino acids and a 5-tBuPro type VI beta-turn mimic were introduced into peptides 10-13 by solid-phase synthesis on MBHA resin. Biological examination of peptides 10-13 showed two new antagonists (10 and 12) exhibiting increased selectivity for the ORL1 receptor.,43,ChEMBL,CHEMBL755700,20181017,5311340|16131448|44366689|44366690|44366822|44366823|73354624,103383609|103396494|103396495|103396704|103396705|103532611|174515855,4986,,P41145,Curation Efforts|Research and Development,12431062,0,,P41145,,206.0,,,0,0,1,0,1,0
