aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
61065,Confirmatory,The compound was evaluated for the binding affinity towards Dopamine receptor D2 at high affinity state.,"Title: (+/-)-3-Allyl-6-bromo-7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3- benzazepin, a new high-affinity D1 dopamine receptor ligand: synthesis and structure-activity relationship._||_Abstract: The 7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepines form a series of compounds having a high affinity at the D1 dopamine receptor. The 6-chloro derivative has been previously shown to have enhanced affinity, selectivity, and agonist activity. In an attempt to study the effect of substitution of a 6-bromo group in place of the 6-chloro, we have synthesized a series of compounds and evaluated them for their affinity for the D1 receptor. The results show that the 6-bromo derivatives have virtually identical affinities to their 6-chloro counterparts, a finding similar to that found in the D1 antagonist 7-halo-8-hydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepine series. From the present work, 3-allyl-6-bromo-7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepi ne (6-Br-APB) has been identified as a suitable candidate for further in vivo studies and resolution into its active and inactive enantiomers.",43,ChEMBL,CHEMBL669942,20181013,9909521|13051898|45261596,103672878|103672882|103677502,1813,,P14416,Curation Efforts|Research and Development,1684995,0,,P14416,9823.0,,,,0,0,1,0,1,0
61066,Confirmatory,The compound was evaluated for the binding affinity towards Dopamine receptor D2 at low affinity state,"Title: (+/-)-3-Allyl-6-bromo-7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3- benzazepin, a new high-affinity D1 dopamine receptor ligand: synthesis and structure-activity relationship._||_Abstract: The 7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepines form a series of compounds having a high affinity at the D1 dopamine receptor. The 6-chloro derivative has been previously shown to have enhanced affinity, selectivity, and agonist activity. In an attempt to study the effect of substitution of a 6-bromo group in place of the 6-chloro, we have synthesized a series of compounds and evaluated them for their affinity for the D1 receptor. The results show that the 6-bromo derivatives have virtually identical affinities to their 6-chloro counterparts, a finding similar to that found in the D1 antagonist 7-halo-8-hydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepine series. From the present work, 3-allyl-6-bromo-7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepi ne (6-Br-APB) has been identified as a suitable candidate for further in vivo studies and resolution into its active and inactive enantiomers.",43,ChEMBL,CHEMBL669943,20181013,147514|9909521,103672854|103672878,1813,,P14416,Curation Efforts|Research and Development,1684995,0,,P14416,9823.0,,,,0,0,1,0,1,0
61067,Confirmatory,The compound was evaluated for the binding affinity towards Dopamine receptor D2 at low affinity state.,"Title: (+/-)-3-Allyl-6-bromo-7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3- benzazepin, a new high-affinity D1 dopamine receptor ligand: synthesis and structure-activity relationship._||_Abstract: The 7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepines form a series of compounds having a high affinity at the D1 dopamine receptor. The 6-chloro derivative has been previously shown to have enhanced affinity, selectivity, and agonist activity. In an attempt to study the effect of substitution of a 6-bromo group in place of the 6-chloro, we have synthesized a series of compounds and evaluated them for their affinity for the D1 receptor. The results show that the 6-bromo derivatives have virtually identical affinities to their 6-chloro counterparts, a finding similar to that found in the D1 antagonist 7-halo-8-hydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepine series. From the present work, 3-allyl-6-bromo-7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepi ne (6-Br-APB) has been identified as a suitable candidate for further in vivo studies and resolution into its active and inactive enantiomers.",43,ChEMBL,CHEMBL669944,20181013,13051898,103677502,1813,,P14416,Curation Efforts|Research and Development,1684995,0,,P14416,9823.0,,,,0,0,1,0,1,0
61068,Confirmatory,The compound was evaluated for the binding affinity towards dopamine receptor D2 at high affinity state.,"Title: (+/-)-3-Allyl-6-bromo-7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3- benzazepin, a new high-affinity D1 dopamine receptor ligand: synthesis and structure-activity relationship._||_Abstract: The 7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepines form a series of compounds having a high affinity at the D1 dopamine receptor. The 6-chloro derivative has been previously shown to have enhanced affinity, selectivity, and agonist activity. In an attempt to study the effect of substitution of a 6-bromo group in place of the 6-chloro, we have synthesized a series of compounds and evaluated them for their affinity for the D1 receptor. The results show that the 6-bromo derivatives have virtually identical affinities to their 6-chloro counterparts, a finding similar to that found in the D1 antagonist 7-halo-8-hydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepine series. From the present work, 3-allyl-6-bromo-7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepi ne (6-Br-APB) has been identified as a suitable candidate for further in vivo studies and resolution into its active and inactive enantiomers.",43,ChEMBL,CHEMBL669945,20181013,11957706|13697622|20347738|45261538,103671730|103671776|103672793|103672806,1813,,P14416,Curation Efforts|Research and Development,1684995,0,,P14416,9823.0,,,,0,0,1,0,1,0
61069,Confirmatory,The compound was evaluated for the binding affinity towards dopamine receptor D2 at low affinity state.,"Title: (+/-)-3-Allyl-6-bromo-7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3- benzazepin, a new high-affinity D1 dopamine receptor ligand: synthesis and structure-activity relationship._||_Abstract: The 7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepines form a series of compounds having a high affinity at the D1 dopamine receptor. The 6-chloro derivative has been previously shown to have enhanced affinity, selectivity, and agonist activity. In an attempt to study the effect of substitution of a 6-bromo group in place of the 6-chloro, we have synthesized a series of compounds and evaluated them for their affinity for the D1 receptor. The results show that the 6-bromo derivatives have virtually identical affinities to their 6-chloro counterparts, a finding similar to that found in the D1 antagonist 7-halo-8-hydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepine series. From the present work, 3-allyl-6-bromo-7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepi ne (6-Br-APB) has been identified as a suitable candidate for further in vivo studies and resolution into its active and inactive enantiomers.",43,ChEMBL,CHEMBL669946,20181013,11957706|13697622|20347738|45261538,103671730|103671776|103672793|103672806,1813,,P14416,Curation Efforts|Research and Development,1684995,0,,P14416,9823.0,,,,0,0,1,0,1,0
61070,Confirmatory,The compound was evaluated for the binding affinity towards dopamine receptor D2 at high affinity state.,"Title: (+/-)-3-Allyl-6-bromo-7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3- benzazepin, a new high-affinity D1 dopamine receptor ligand: synthesis and structure-activity relationship._||_Abstract: The 7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepines form a series of compounds having a high affinity at the D1 dopamine receptor. The 6-chloro derivative has been previously shown to have enhanced affinity, selectivity, and agonist activity. In an attempt to study the effect of substitution of a 6-bromo group in place of the 6-chloro, we have synthesized a series of compounds and evaluated them for their affinity for the D1 receptor. The results show that the 6-bromo derivatives have virtually identical affinities to their 6-chloro counterparts, a finding similar to that found in the D1 antagonist 7-halo-8-hydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepine series. From the present work, 3-allyl-6-bromo-7,8-dihydroxy-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepi ne (6-Br-APB) has been identified as a suitable candidate for further in vivo studies and resolution into its active and inactive enantiomers.",43,ChEMBL,CHEMBL872494,20181013,45260733,103671751,1813,,P14416,Curation Efforts|Research and Development,1684995,0,,P14416,9823.0,,,,0,0,1,0,1,0
61071,Confirmatory,Dopamine receptor D2 agonist activity was determined for inhibition of release of NE in an isolated perfused rabbit ear artery preparation,"Title: Dopamine agonists related to 3-allyl-6-chloro-2,3,4,5-tetrahydro-1-(4-hydroxyphenyl)-1H-3-benzaz epi ne-7, 8-diol. 6-Position modifications._||_Abstract: The N-allyl derivative (SK&F 85174) of 6-chloro-2,3,4,5-tetrahydro-1-(4-hydroxyphenyl)-1H-3-benzazepine-7,8-diol (SK&F 82526) retains the DA-1 agonist potency of the latter compound but unlike the parent also shows substantial DA-2 agonist activity. In a previous study of N-substituted benzazepines these combined agonist effects were shown to be uniquely associated with the N-allyl group. A continuation of this research has examined dependency of combined DA-2/DA-1 agonist activities on 6-position modification with the specific objective of developing an agonist with maximum effectiveness and potency at the DA-2 receptor subtype. DA-2 agonist activity was measured in a rabbit ear artery assay, and DA-1 agonist activity was determined in an adenylate cyclase assay. Replacing chloro with bromo retains the activity pattern and the potency of the chloro compound; replacement with a hydrogen causes a decrease of both DA-1 and DA-2 receptor activating potency. Introduction of a 6-methyl group causes loss of DA-2 agonist activity and reduction in DA-1 agonist potency. Substitution with a 6-fluoro provides the best balance of DA-2 and DA-1 agonist activities; this compound was moderately potent in both assays.",43,ChEMBL,CHEMBL879704,20181011,12790381,103362723,1813,,P14416,Curation Efforts|Research and Development,3806602,0,,P14416,9986.0,,,,0,0,1,1,0,0
61072,Confirmatory,Dopamine receptor D2 agonist activity was determined for inhibition of the constrictor response to electrical stimulation in an isolated perfused rabbit ear artery preparation,"Title: Dopamine agonists related to 3-allyl-6-chloro-2,3,4,5-tetrahydro-1-(4-hydroxyphenyl)-1H-3-benzaz epi ne-7, 8-diol. 6-Position modifications._||_Abstract: The N-allyl derivative (SK&F 85174) of 6-chloro-2,3,4,5-tetrahydro-1-(4-hydroxyphenyl)-1H-3-benzazepine-7,8-diol (SK&F 82526) retains the DA-1 agonist potency of the latter compound but unlike the parent also shows substantial DA-2 agonist activity. In a previous study of N-substituted benzazepines these combined agonist effects were shown to be uniquely associated with the N-allyl group. A continuation of this research has examined dependency of combined DA-2/DA-1 agonist activities on 6-position modification with the specific objective of developing an agonist with maximum effectiveness and potency at the DA-2 receptor subtype. DA-2 agonist activity was measured in a rabbit ear artery assay, and DA-1 agonist activity was determined in an adenylate cyclase assay. Replacing chloro with bromo retains the activity pattern and the potency of the chloro compound; replacement with a hydrogen causes a decrease of both DA-1 and DA-2 receptor activating potency. Introduction of a 6-methyl group causes loss of DA-2 agonist activity and reduction in DA-1 agonist potency. Substitution with a 6-fluoro provides the best balance of DA-2 and DA-1 agonist activities; this compound was moderately potent in both assays.",43,ChEMBL,CHEMBL669947,20181011,13720687|13720689|13720691|13720692|13720695,103362747|103362817|103672855|103678161|103678210,1813,,P14416,Curation Efforts|Research and Development,3806602,0,,P14416,9986.0,,,,0,0,1,1,0,0
61073,Literature-derived,Binding affinity against Dopamine receptor D2 using rabbit saphenous vein assay.,"Title: Computer-aided design and synthesis of 5-substituted tryptamines and their pharmacology at the 5-HT1D receptor: discovery of compounds with potential anti-migraine properties._||_Abstract: The design and synthesis of a series of novel 5-substituted tryptamines with pharmacological activity at 5-HT1D and other monoamine receptors is described. Structural modifications of N- and C-linked (principally hydantoin) analogues at the 5-position were synthesized and their pharmacological activities were utilized to deduce significant steric and electrostatic requirements of the 5-HT1D and 5-HT2A receptor subtypes. Conformations of the active molecules were computed which, when overlaid, suggested a pharmacophore hypothesis which was consistent with the affinity and selectivity measured at 5-HT1D and 5-HT2A receptors. This pharmacophore is composed of a protonated amine site, an aromatic site, a hydrophobic pocket, and two hydrogen-bonding sites. A 'selectivity site' was also identified which, if occupied, induced sensitivity for 5-HT1D over 5-HT2A in this series of molecules. The development and use of the pharmacophore models in compound design is described. In addition, the physicochemical constraints of molecular size and hydrophobicity required for efficient oral absorption are discussed. Utilizing the pharmacophore model in conjunction with the physicochemical constraints of molecular size and log DpH7.4 led to the discovery of 311C90 (6), a new selective 5-HT1D agonist with good oral absorption and potential use in the treatment of migraine.",43,ChEMBL,CHEMBL669948,20200703,60857,103346351,1813,,P14416,Curation Efforts|Research and Development,7658443,0,,P14416,9986.0,,,,0,0,1,0,0,0
61074,Literature-derived,Tested in vitro for binding activity to Dopamine receptor D2 in field stimulated rabbit ear artery (D2-REA).,Title: Dual D2-receptor and beta2-adrenoceptor agonists for the treatment of airway diseases. 1. Discovery and biological evaluation of some 7-(2-aminoethyl)-4-hydroxybenzothiazol-2(3H)-one analogues.,43,ChEMBL,CHEMBL669949,20200704,183811|13506604,103673925|103678846,1813,In vitro,P14416,Curation Efforts|Research and Development,9836607,0,,P14416,9986.0,,,,0,0,1,0,0,0
61075,Literature-derived,Tested in vitro for binding activity to Dopamine receptor D2 in field stimulated rabbit ear artery (D2-REA); f denotes 'Data compromised by high R1-adrenoceptor agonist activity',Title: Dual D2-receptor and beta2-adrenoceptor agonists for the treatment of airway diseases. 1. Discovery and biological evaluation of some 7-(2-aminoethyl)-4-hydroxybenzothiazol-2(3H)-one analogues.,43,ChEMBL,CHEMBL669950,20181016,44363878|45262398|45265220,103389247|103674004|103678361,1813,In vitro,P14416,Curation Efforts|Research and Development,9836607,0,,P14416,9986.0,,,,0,0,1,1,0,0
61170,Confirmatory,Binding affinity of compound measured using [3H]spiperone for the cloned human dopamine receptor D2 long (high/low affinity is given as 230/53000),"Title: Fused azaindole derivatives: molecular design, synthesis and in vitro pharmacology leading to the preferential dopamine D3 receptor agonist FAUC 725._||_Abstract: Computational studies based on the similarity of molecular electrostatic potential maps initiated the synthesis of the tricyclic target compounds 1 (FAUC 725) and 2. Receptor binding studies at the dopamine receptor subtypes D1, D2(long), D2(short), D3 and D4 showed that the azaindole 1 revealed D3 affinity (K(i)=0.54 nM) comparable to the lead pramipexole and enhanced selectivity over D2 and D4. Mitogenesis experiments indicated substantial intrinsic activity for the D3 selective dipropylamine 1. Based on the structure of (S)-3-PPP, bioisosteric replacement and conformational restriction leading to the test compound 2 was not fruitful.",43,ChEMBL,CHEMBL671175,20180930,44316315,103279381,1813,,P14416,Curation Efforts|Research and Development,12161137,0,,P14416,,,,,0,0,1,0,0,0
